RIsearch	13	0	11	0.541667	1.000000	0.735980	
IntaRNA	24	0	0	1.000000	1.000000	1.000000	
RNAplex	24	17	0	1.000000	0.585366	0.765092	
RNAcofold	15	20	9	0.625000	0.428571	0.517549	
RNAup	21	0	3	0.875000	1.000000	0.935414	
RNAduplex	24	141	0	1.000000	0.145455	0.381385	
RNAhybrid	24	83	0	1.000000	0.224299	0.473602	
pairfold	10	42	14	0.416667	0.192308	0.283069	
bifold	15	16	9	0.625000	0.483871	0.549927	
ssearch	0	88	24	0.000000	0.000000	0.000000	
ractip	12	51	12	0.500000	0.190476	0.308607	
bistarna	6	10	18	0.250000	0.375000	0.306186	
DuplexFold	16	54	8	0.666667	0.228571	0.390360	
AccessFold	0	4	24	0.000000	0.000000	0.000000	
