RIsearch	12	0	10	0.545455	1.000000	0.738549	
IntaRNA	12	0	10	0.545455	1.000000	0.738549	
RNAplex	11	0	11	0.500000	1.000000	0.707107	
RNAcofold	10	21	12	0.454545	0.322581	0.382920	
RNAup	12	0	10	0.545455	1.000000	0.738549	
RNAduplex	22	89	0	1.000000	0.198198	0.445195	
RNAhybrid	22	88	0	1.000000	0.200000	0.447214	
pairfold	9	21	13	0.409091	0.300000	0.350325	
bifold	9	21	13	0.409091	0.300000	0.350325	
ssearch	22	127	0	1.000000	0.147651	0.384254	
ractip	14	49	8	0.636364	0.222222	0.376051	
bistarna	0	19	22	0.000000	0.000000	0.000000	
DuplexFold	18	57	4	0.818182	0.240000	0.443129	
AccessFold	12	0	10	0.545455	1.000000	0.738549	
