RIsearch	0	16	50	0.000000	0.000000	0.000000	
IntaRNA	13	18	37	0.260000	0.419355	0.330200	
RNAplex	13	18	37	0.260000	0.419355	0.330200	
RNAcofold	0	19	50	0.000000	0.000000	0.000000	
RNAup	0	17	50	0.000000	0.000000	0.000000	
RNAduplex	10	103	40	0.200000	0.088496	0.133038	
RNAhybrid	0	80	50	0.000000	0.000000	0.000000	
pairfold	0	27	50	0.000000	0.000000	0.000000	
bifold	0	19	50	0.000000	0.000000	0.000000	
ssearch	4	98	46	0.080000	0.039216	0.056011	
ractip	0	49	50	0.000000	0.000000	0.000000	
bistarna	7	14	43	0.140000	0.333333	0.216025	
DuplexFold	7	43	43	0.140000	0.140000	0.140000	
AccessFold	0	13	50	0.000000	0.000000	0.000000	
