RIsearch	17	20	0	1.000000	0.459459	0.677834	
IntaRNA	17	13	0	1.000000	0.566667	0.752773	
RNAplex	17	20	0	1.000000	0.459459	0.677834	
RNAcofold	17	68	0	1.000000	0.200000	0.447214	
RNAup	17	3	0	1.000000	0.850000	0.921954	
RNAduplex	17	192	0	1.000000	0.081340	0.285201	
RNAhybrid	17	190	0	1.000000	0.082126	0.286576	
pairfold	17	59	0	1.000000	0.223684	0.472953	
bifold	17	45	0	1.000000	0.274194	0.523635	
ssearch	17	233	0	1.000000	0.068000	0.260768	
ractip	7	104	10	0.411765	0.063063	0.161143	
bistarna	0	22	17	0.000000	0.000000	0.000000	
DuplexFold	17	121	0	1.000000	0.123188	0.350982	
AccessFold	9	17	8	0.529412	0.346154	0.428086	
