RIsearch	5	2	28	0.151515	0.714286	0.328976	
IntaRNA	30	0	3	0.909091	1.000000	0.953463	
RNAplex	30	6	3	0.909091	0.833333	0.870388	
RNAcofold	0	12	33	0.000000	0.000000	0.000000	
RNAup	6	2	27	0.181818	0.750000	0.369274	
RNAduplex	33	82	0	1.000000	0.286957	0.535683	
RNAhybrid	33	47	0	1.000000	0.412500	0.642262	
pairfold	0	20	33	0.000000	0.000000	0.000000	
bifold	0	21	33	0.000000	0.000000	0.000000	
ssearch	0	114	33	0.000000	0.000000	0.000000	
ractip	16	34	17	0.484848	0.320000	0.393893	
bistarna	12	9	21	0.363636	0.571429	0.455842	
DuplexFold	23	17	10	0.696970	0.575000	0.633054	
AccessFold	10	0	23	0.303030	1.000000	0.550482	
