RIsearch	0	9	14	0.000000	0.000000	0.000000	
IntaRNA	14	5	0	1.000000	0.736842	0.858395	
RNAplex	14	33	0	1.000000	0.297872	0.545777	
RNAcofold	14	10	0	1.000000	0.583333	0.763763	
RNAup	12	0	2	0.857143	1.000000	0.925820	
RNAduplex	14	266	0	1.000000	0.050000	0.223607	
RNAhybrid	14	256	0	1.000000	0.051852	0.227710	
pairfold	14	10	0	1.000000	0.583333	0.763763	
bifold	14	17	0	1.000000	0.451613	0.672022	
ssearch	14	208	0	1.000000	0.063063	0.251124	
ractip	2	120	12	0.142857	0.016393	0.048393	
bistarna	0	24	14	0.000000	0.000000	0.000000	
DuplexFold	14	140	0	1.000000	0.090909	0.301511	
AccessFold	0	15	14	0.000000	0.000000	0.000000	
