RIsearch	0	32	44	0.000000	0.000000	0.000000	
IntaRNA	23	0	21	0.522727	1.000000	0.722999	
RNAplex	34	11	10	0.772727	0.755556	0.764093	
RNAcofold	23	41	21	0.522727	0.359375	0.433423	
RNAup	31	10	13	0.704545	0.756098	0.729866	
RNAduplex	44	103	0	1.000000	0.299320	0.547101	
RNAhybrid	44	97	0	1.000000	0.312057	0.558620	
pairfold	27	13	17	0.613636	0.675000	0.643587	
bifold	31	38	13	0.704545	0.449275	0.562614	
ssearch	44	132	0	1.000000	0.250000	0.500000	
ractip	16	80	28	0.363636	0.166667	0.246183	
bistarna	9	10	35	0.204545	0.473684	0.311272	
DuplexFold	30	69	14	0.681818	0.303030	0.454545	
AccessFold	30	24	14	0.681818	0.555556	0.615457	
