RIsearch	0	12	26	0.000000	0.000000	0.000000	
IntaRNA	26	4	0	1.000000	0.866667	0.930949	
RNAplex	26	3	0	1.000000	0.896552	0.946864	
RNAcofold	18	4	8	0.692308	0.818182	0.752618	
RNAup	26	3	0	1.000000	0.896552	0.946864	
RNAduplex	26	100	0	1.000000	0.206349	0.454257	
RNAhybrid	26	65	0	1.000000	0.285714	0.534522	
pairfold	5	15	21	0.192308	0.250000	0.219265	
bifold	18	18	8	0.692308	0.500000	0.588348	
ssearch	26	70	0	1.000000	0.270833	0.520416	
ractip	19	42	7	0.730769	0.311475	0.477092	
bistarna	7	13	19	0.269231	0.350000	0.306970	
DuplexFold	20	47	6	0.769231	0.298507	0.479188	
AccessFold	0	7	26	0.000000	0.000000	0.000000	
