RIsearch	0	9	14	0.000000	0.000000	0.000000	
IntaRNA	0	29	14	0.000000	0.000000	0.000000	
RNAplex	14	3	0	1.000000	0.823529	0.907485	
RNAcofold	10	8	4	0.714286	0.555556	0.629941	
RNAup	10	0	4	0.714286	1.000000	0.845154	
RNAduplex	0	130	14	0.000000	0.000000	0.000000	
RNAhybrid	0	88	14	0.000000	0.000000	0.000000	
pairfold	10	27	4	0.714286	0.270270	0.439375	
bifold	0	17	14	0.000000	0.000000	0.000000	
ssearch	0	129	14	0.000000	0.000000	0.000000	
ractip	0	61	14	0.000000	0.000000	0.000000	
bistarna	9	12	5	0.642857	0.428571	0.524891	
DuplexFold	0	42	14	0.000000	0.000000	0.000000	
AccessFold	0	10	14	0.000000	0.000000	0.000000	
