RIsearch	19	0	0	1.000000	1.000000	1.000000	
IntaRNA	14	0	5	0.736842	1.000000	0.858395	
RNAplex	13	0	6	0.684211	1.000000	0.827170	
RNAcofold	17	6	2	0.894737	0.739130	0.813220	
RNAup	14	0	5	0.736842	1.000000	0.858395	
RNAduplex	19	101	0	1.000000	0.158333	0.397911	
RNAhybrid	19	70	0	1.000000	0.213483	0.462042	
pairfold	17	5	2	0.894737	0.772727	0.831497	
bifold	17	5	2	0.894737	0.772727	0.831497	
ssearch	19	68	0	1.000000	0.218391	0.467323	
ractip	11	34	8	0.578947	0.244444	0.376192	
bistarna	10	13	9	0.526316	0.434783	0.478365	
DuplexFold	14	49	5	0.736842	0.222222	0.404651	
AccessFold	14	1	5	0.736842	0.933333	0.829288	
