RIsearch	0	15	30	0.000000	0.000000	0.000000	
IntaRNA	28	0	2	0.933333	1.000000	0.966092	
RNAplex	0	8	30	0.000000	0.000000	0.000000	
RNAcofold	0	39	30	0.000000	0.000000	0.000000	
RNAup	28	0	2	0.933333	1.000000	0.966092	
RNAduplex	0	47	30	0.000000	0.000000	0.000000	
RNAhybrid	0	54	30	0.000000	0.000000	0.000000	
pairfold	10	28	20	0.333333	0.263158	0.296174	
bifold	0	38	30	0.000000	0.000000	0.000000	
ssearch	0	63	30	0.000000	0.000000	0.000000	
ractip	0	26	30	0.000000	0.000000	0.000000	
bistarna	6	16	24	0.200000	0.272727	0.233550	
DuplexFold	0	37	30	0.000000	0.000000	0.000000	
AccessFold	8	0	22	0.266667	1.000000	0.516398	
