RIsearch	12	0	39	0.235294	1.000000	0.485071	
IntaRNA	15	0	36	0.294118	1.000000	0.542326	
RNAplex	15	0	36	0.294118	1.000000	0.542326	
RNAcofold	12	20	39	0.235294	0.375000	0.297044	
RNAup	0	24	51	0.000000	0.000000	0.000000	
RNAduplex	51	133	0	1.000000	0.277174	0.526473	
RNAhybrid	0	91	51	0.000000	0.000000	0.000000	
pairfold	0	18	51	0.000000	0.000000	0.000000	
bifold	0	18	51	0.000000	0.000000	0.000000	
ssearch	0	74	51	0.000000	0.000000	0.000000	
ractip	0	53	51	0.000000	0.000000	0.000000	
bistarna	8	15	43	0.156863	0.347826	0.233583	
DuplexFold	0	58	51	0.000000	0.000000	0.000000	
AccessFold	0	28	51	0.000000	0.000000	0.000000	
