RIsearch	16	0	5	0.761905	1.000000	0.872872	
IntaRNA	21	6	0	1.000000	0.777778	0.881917	
RNAplex	21	0	0	1.000000	1.000000	1.000000	
RNAcofold	20	26	1	0.952381	0.434783	0.643489	
RNAup	21	0	0	1.000000	1.000000	1.000000	
RNAduplex	21	276	0	1.000000	0.070707	0.265908	
RNAhybrid	21	186	0	1.000000	0.101449	0.318511	
pairfold	20	60	1	0.952381	0.250000	0.487950	
bifold	20	8	1	0.952381	0.714286	0.824786	
ssearch	21	238	0	1.000000	0.081081	0.284747	
ractip	3	94	18	0.142857	0.030928	0.066470	
bistarna	8	11	13	0.380952	0.421053	0.400501	
DuplexFold	20	117	1	0.952381	0.145985	0.372872	
AccessFold	0	10	21	0.000000	0.000000	0.000000	
