RIsearch	0	36	12	0.000000	0.000000	0.000000	
IntaRNA	12	13	0	1.000000	0.480000	0.692820	
RNAplex	12	8	0	1.000000	0.600000	0.774597	
RNAcofold	12	42	0	1.000000	0.222222	0.471405	
RNAup	12	1	0	1.000000	0.923077	0.960769	
RNAduplex	12	277	0	1.000000	0.041522	0.203771	
RNAhybrid	12	195	0	1.000000	0.057971	0.240772	
pairfold	12	51	0	1.000000	0.190476	0.436436	
bifold	12	48	0	1.000000	0.200000	0.447214	
ssearch	7	206	5	0.583333	0.032864	0.138458	
ractip	0	104	12	0.000000	0.000000	0.000000	
bistarna	10	10	2	0.833333	0.500000	0.645497	
DuplexFold	8	103	4	0.666667	0.072072	0.219199	
AccessFold	0	6	12	0.000000	0.000000	0.000000	
