RIsearch	0	12	31	0.000000	0.000000	0.000000	
IntaRNA	26	0	5	0.838710	1.000000	0.915811	
RNAplex	26	33	5	0.838710	0.440678	0.607948	
RNAcofold	18	38	13	0.580645	0.321429	0.432014	
RNAup	0	9	31	0.000000	0.000000	0.000000	
RNAduplex	31	136	0	1.000000	0.185629	0.430847	
RNAhybrid	31	92	0	1.000000	0.252033	0.502028	
pairfold	18	40	13	0.580645	0.310345	0.424500	
bifold	18	39	13	0.580645	0.315789	0.428207	
ssearch	31	121	0	1.000000	0.203947	0.451605	
ractip	5	75	26	0.161290	0.062500	0.100402	
bistarna	16	7	15	0.516129	0.695652	0.599205	
DuplexFold	22	67	9	0.709677	0.247191	0.418839	
AccessFold	10	23	21	0.322581	0.303030	0.312653	
