RIsearch	0	16	24	0.000000	0.000000	0.000000	
IntaRNA	23	8	1	0.958333	0.741935	0.843221	
RNAplex	23	0	1	0.958333	1.000000	0.978945	
RNAcofold	16	0	8	0.666667	1.000000	0.816497	
RNAup	22	0	2	0.916667	1.000000	0.957427	
RNAduplex	24	99	0	1.000000	0.195122	0.441726	
RNAhybrid	0	74	24	0.000000	0.000000	0.000000	
pairfold	11	5	13	0.458333	0.687500	0.561341	
bifold	16	2	8	0.666667	0.888889	0.769800	
ssearch	23	33	1	0.958333	0.410714	0.627376	
ractip	11	35	13	0.458333	0.239130	0.331061	
bistarna	4	15	20	0.166667	0.210526	0.187317	
DuplexFold	0	45	24	0.000000	0.000000	0.000000	
AccessFold	11	0	13	0.458333	1.000000	0.677003	
