RIsearch	18	0	15	0.545455	1.000000	0.738549	
IntaRNA	25	0	8	0.757576	1.000000	0.870388	
RNAplex	33	0	0	1.000000	1.000000	1.000000	
RNAcofold	24	34	9	0.727273	0.413793	0.548580	
RNAup	24	0	9	0.727273	1.000000	0.852803	
RNAduplex	33	152	0	1.000000	0.178378	0.422349	
RNAhybrid	33	174	0	1.000000	0.159420	0.399275	
pairfold	29	49	4	0.878788	0.371795	0.571602	
bifold	23	33	10	0.696970	0.410714	0.535028	
ssearch	33	203	0	1.000000	0.139831	0.373939	
ractip	14	93	19	0.424242	0.130841	0.235602	
bistarna	9	17	24	0.272727	0.346154	0.307255	
DuplexFold	29	90	4	0.878788	0.243697	0.462773	
AccessFold	10	0	23	0.303030	1.000000	0.550482	
