RIsearch	7	9	0	1.000000	0.437500	0.661438	
IntaRNA	0	13	7	0.000000	0.000000	0.000000	
RNAplex	0	6	7	0.000000	0.000000	0.000000	
RNAcofold	0	3	7	0.000000	0.000000	0.000000	
RNAup	5	0	2	0.714286	1.000000	0.845154	
RNAduplex	7	105	0	1.000000	0.062500	0.250000	
RNAhybrid	7	104	0	1.000000	0.063063	0.251124	
pairfold	0	4	7	0.000000	0.000000	0.000000	
bifold	0	4	7	0.000000	0.000000	0.000000	
ssearch	7	129	0	1.000000	0.051471	0.226871	
ractip	6	68	1	0.857143	0.081081	0.263625	
bistarna	0	24	7	0.000000	0.000000	0.000000	
DuplexFold	7	63	0	1.000000	0.100000	0.316228	
AccessFold	0	4	7	0.000000	0.000000	0.000000	
