RIsearch	24	0	0	1.000000	1.000000	1.000000	
IntaRNA	24	0	0	1.000000	1.000000	1.000000	
RNAplex	24	0	0	1.000000	1.000000	1.000000	
RNAcofold	14	40	10	0.583333	0.259259	0.388889	
RNAup	15	11	9	0.625000	0.576923	0.600481	
RNAduplex	24	174	0	1.000000	0.121212	0.348155	
RNAhybrid	24	183	0	1.000000	0.115942	0.340503	
pairfold	14	42	10	0.583333	0.250000	0.381881	
bifold	0	34	24	0.000000	0.000000	0.000000	
ssearch	24	218	0	1.000000	0.099174	0.314918	
ractip	5	108	19	0.208333	0.044248	0.096012	
bistarna	8	15	16	0.333333	0.347826	0.340503	
DuplexFold	13	104	11	0.541667	0.111111	0.245327	
AccessFold	0	14	24	0.000000	0.000000	0.000000	
