RIsearch	0	25	26	0.000000	0.000000	0.000000	
IntaRNA	23	5	3	0.884615	0.821429	0.852437	
RNAplex	23	5	3	0.884615	0.821429	0.852437	
RNAcofold	12	38	14	0.461538	0.240000	0.332820	
RNAup	23	5	3	0.884615	0.821429	0.852437	
RNAduplex	26	257	0	1.000000	0.091873	0.303105	
RNAhybrid	26	181	0	1.000000	0.125604	0.354406	
pairfold	8	48	18	0.307692	0.142857	0.209657	
bifold	8	32	18	0.307692	0.200000	0.248069	
ssearch	26	173	0	1.000000	0.130653	0.361460	
ractip	0	105	26	0.000000	0.000000	0.000000	
bistarna	9	11	17	0.346154	0.450000	0.394676	
DuplexFold	22	105	4	0.846154	0.173228	0.382855	
AccessFold	0	11	26	0.000000	0.000000	0.000000	
