RIsearch	11	0	5	0.687500	1.000000	0.829156	
IntaRNA	11	0	5	0.687500	1.000000	0.829156	
RNAplex	11	0	5	0.687500	1.000000	0.829156	
RNAcofold	11	12	5	0.687500	0.478261	0.573415	
RNAup	11	0	5	0.687500	1.000000	0.829156	
RNAduplex	16	212	0	1.000000	0.070175	0.264906	
RNAhybrid	16	94	0	1.000000	0.145455	0.381385	
pairfold	12	20	4	0.750000	0.375000	0.530330	
bifold	11	8	5	0.687500	0.578947	0.630893	
ssearch	16	76	0	1.000000	0.173913	0.417029	
ractip	1	60	15	0.062500	0.016393	0.032009	
bistarna	7	15	9	0.437500	0.318182	0.373101	
DuplexFold	9	69	7	0.562500	0.115385	0.254762	
AccessFold	0	7	16	0.000000	0.000000	0.000000	
