RIsearch	13	5	0	1.000000	0.722222	0.849837	
IntaRNA	13	8	0	1.000000	0.619048	0.786796	
RNAplex	13	21	0	1.000000	0.382353	0.618347	
RNAcofold	13	14	0	1.000000	0.481481	0.693889	
RNAup	12	3	1	0.923077	0.800000	0.859338	
RNAduplex	13	82	0	1.000000	0.136842	0.369922	
RNAhybrid	13	75	0	1.000000	0.147727	0.384353	
pairfold	13	14	0	1.000000	0.481481	0.693889	
bifold	13	13	0	1.000000	0.500000	0.707107	
ssearch	13	114	0	1.000000	0.102362	0.319941	
ractip	0	50	13	0.000000	0.000000	0.000000	
bistarna	0	23	13	0.000000	0.000000	0.000000	
DuplexFold	13	40	0	1.000000	0.245283	0.495261	
AccessFold	0	4	13	0.000000	0.000000	0.000000	
