RIsearch	0	10	22	0.000000	0.000000	0.000000	
IntaRNA	22	5	0	1.000000	0.814815	0.902671	
RNAplex	22	11	0	1.000000	0.666667	0.816497	
RNAcofold	18	10	4	0.818182	0.642857	0.725241	
RNAup	18	5	4	0.818182	0.782609	0.800198	
RNAduplex	0	83	22	0.000000	0.000000	0.000000	
RNAhybrid	0	74	22	0.000000	0.000000	0.000000	
pairfold	18	16	4	0.818182	0.529412	0.658145	
bifold	18	16	4	0.818182	0.529412	0.658145	
ssearch	22	103	0	1.000000	0.176000	0.419524	
ractip	0	45	22	0.000000	0.000000	0.000000	
bistarna	8	14	14	0.363636	0.363636	0.363636	
DuplexFold	0	56	22	0.000000	0.000000	0.000000	
AccessFold	18	8	4	0.818182	0.692308	0.752618	
