RIsearch	0	16	31	0.000000	0.000000	0.000000	
IntaRNA	30	0	1	0.967742	1.000000	0.983739	
RNAplex	31	8	0	1.000000	0.794872	0.891556	
RNAcofold	23	20	8	0.741935	0.534884	0.629960	
RNAup	31	0	0	1.000000	1.000000	1.000000	
RNAduplex	31	91	0	1.000000	0.254098	0.504082	
RNAhybrid	0	92	31	0.000000	0.000000	0.000000	
pairfold	14	26	17	0.451613	0.350000	0.397573	
bifold	25	21	6	0.806452	0.543478	0.662034	
ssearch	31	120	0	1.000000	0.205298	0.453098	
ractip	0	50	31	0.000000	0.000000	0.000000	
bistarna	0	21	31	0.000000	0.000000	0.000000	
DuplexFold	26	36	5	0.838710	0.419355	0.593057	
AccessFold	24	16	7	0.774194	0.600000	0.681554	
