RIsearch	30	0	10	0.750000	1.000000	0.866025	
IntaRNA	28	0	12	0.700000	1.000000	0.836660	
RNAplex	28	0	12	0.700000	1.000000	0.836660	
RNAcofold	23	23	17	0.575000	0.500000	0.536190	
RNAup	31	0	9	0.775000	1.000000	0.880341	
RNAduplex	40	133	0	1.000000	0.231214	0.480847	
RNAhybrid	17	74	23	0.425000	0.186813	0.281772	
pairfold	26	20	14	0.650000	0.565217	0.606128	
bifold	23	22	17	0.575000	0.511111	0.542115	
ssearch	40	86	0	1.000000	0.317460	0.563436	
ractip	0	66	40	0.000000	0.000000	0.000000	
bistarna	0	21	40	0.000000	0.000000	0.000000	
DuplexFold	33	29	7	0.825000	0.532258	0.662656	
AccessFold	28	5	12	0.700000	0.848485	0.770675	
