RIsearch	11	0	19	0.366667	1.000000	0.605530	
IntaRNA	28	0	2	0.933333	1.000000	0.966092	
RNAplex	28	0	2	0.933333	1.000000	0.966092	
RNAcofold	11	17	19	0.366667	0.392857	0.379536	
RNAup	15	7	15	0.500000	0.681818	0.583874	
RNAduplex	29	89	1	0.966667	0.245763	0.487412	
RNAhybrid	29	29	1	0.966667	0.500000	0.695222	
pairfold	0	1	30	0.000000	0.000000	0.000000	
DuplexFold	0	38	30	0.000000	0.000000	0.000000	
bifold	11	10	19	0.366667	0.523810	0.438250	
ssearch	30	23	0	1.000000	0.566038	0.752355	
ractip	19	22	11	0.633333	0.463415	0.541753	
bistarna	7	11	23	0.233333	0.388889	0.301232	
AccessFold	11	4	19	0.366667	0.733333	0.518545	
