RIsearch	0	11	12	0.000000	0.000000	0.000000	
IntaRNA	0	24	12	0.000000	0.000000	0.000000	
RNAplex	0	9	12	0.000000	0.000000	0.000000	
RNAcofold	12	13	0	1.000000	0.480000	0.692820	
RNAup	0	9	12	0.000000	0.000000	0.000000	
RNAduplex	0	104	12	0.000000	0.000000	0.000000	
RNAhybrid	0	57	12	0.000000	0.000000	0.000000	
pairfold	12	22	0	1.000000	0.352941	0.594089	
DuplexFold	12	29	0	1.000000	0.292683	0.541002	
bifold	0	21	12	0.000000	0.000000	0.000000	
ssearch	12	94	0	1.000000	0.113208	0.336463	
ractip	0	32	12	0.000000	0.000000	0.000000	
bistarna	0	17	12	0.000000	0.000000	0.000000	
AccessFold	0	46	12	0.000000	0.000000	0.000000	
