RIsearch	0	38	11	0.000000	0.000000	0.000000	
IntaRNA	0	31	11	0.000000	0.000000	0.000000	
RNAplex	0	37	11	0.000000	0.000000	0.000000	
RNAcofold	0	10	11	0.000000	0.000000	0.000000	
RNAup	0	10	11	0.000000	0.000000	0.000000	
RNAduplex	0	106	11	0.000000	0.000000	0.000000	
RNAhybrid	0	63	11	0.000000	0.000000	0.000000	
pairfold	0	16	11	0.000000	0.000000	0.000000	
DuplexFold	0	37	11	0.000000	0.000000	0.000000	
bifold	0	6	11	0.000000	0.000000	0.000000	
ssearch	0	102	11	0.000000	0.000000	0.000000	
ractip	0	44	11	0.000000	0.000000	0.000000	
bistarna	0	18	11	0.000000	0.000000	0.000000	
AccessFold	0	45	11	0.000000	0.000000	0.000000	
