RIsearch	18	1	0	1.000000	0.947368	0.973329	
IntaRNA	18	6	0	1.000000	0.750000	0.866025	
RNAplex	18	0	0	1.000000	1.000000	1.000000	
RNAcofold	15	0	3	0.833333	1.000000	0.912871	
RNAup	18	1	0	1.000000	0.947368	0.973329	
RNAduplex	18	9	0	1.000000	0.666667	0.816497	
RNAhybrid	16	7	2	0.888889	0.695652	0.786357	
pairfold	0	13	18	0.000000	0.000000	0.000000	
DuplexFold	15	3	3	0.833333	0.833333	0.833333	
bifold	15	3	3	0.833333	0.833333	0.833333	
ssearch	18	48	0	1.000000	0.272727	0.522233	
ractip	0	17	18	0.000000	0.000000	0.000000	
bistarna	0	15	18	0.000000	0.000000	0.000000	
AccessFold	15	1	3	0.833333	0.937500	0.883883	
