RIsearch	0	6	36	0.000000	0.000000	0.000000	
IntaRNA	0	15	36	0.000000	0.000000	0.000000	
RNAplex	0	15	36	0.000000	0.000000	0.000000	
RNAcofold	5	1	31	0.138889	0.833333	0.340207	
RNAup	34	0	2	0.944444	1.000000	0.971825	
RNAduplex	36	150	0	1.000000	0.193548	0.439941	
RNAhybrid	0	107	36	0.000000	0.000000	0.000000	
pairfold	5	1	31	0.138889	0.833333	0.340207	
DuplexFold	23	45	13	0.638889	0.338235	0.464860	
bifold	6	0	30	0.166667	1.000000	0.408248	
ssearch	36	99	0	1.000000	0.266667	0.516398	
ractip	6	62	30	0.166667	0.088235	0.121268	
bistarna	0	19	36	0.000000	0.000000	0.000000	
AccessFold	0	1	36	0.000000	0.000000	0.000000	
