RIsearch	0	9	22	0.000000	0.000000	0.000000	
IntaRNA	0	15	22	0.000000	0.000000	0.000000	
RNAplex	0	15	22	0.000000	0.000000	0.000000	
RNAcofold	0	11	22	0.000000	0.000000	0.000000	
RNAup	0	15	22	0.000000	0.000000	0.000000	
RNAduplex	0	24	22	0.000000	0.000000	0.000000	
RNAhybrid	0	23	22	0.000000	0.000000	0.000000	
pairfold	0	4	22	0.000000	0.000000	0.000000	
DuplexFold	0	17	22	0.000000	0.000000	0.000000	
bifold	0	11	22	0.000000	0.000000	0.000000	
ssearch	21	28	1	0.954545	0.428571	0.639602	
ractip	0	14	22	0.000000	0.000000	0.000000	
bistarna	0	8	22	0.000000	0.000000	0.000000	
AccessFold	0	15	22	0.000000	0.000000	0.000000	
