RIsearch	11	0	0	1.000000	1.000000	1.000000	
IntaRNA	11	14	0	1.000000	0.440000	0.663325	
RNAplex	10	14	1	0.909091	0.416667	0.615457	
RNAcofold	0	14	11	0.000000	0.000000	0.000000	
RNAup	9	0	2	0.818182	1.000000	0.904534	
RNAduplex	0	156	11	0.000000	0.000000	0.000000	
RNAhybrid	0	104	11	0.000000	0.000000	0.000000	
pairfold	0	18	11	0.000000	0.000000	0.000000	
DuplexFold	0	72	11	0.000000	0.000000	0.000000	
bifold	0	20	11	0.000000	0.000000	0.000000	
ssearch	0	179	11	0.000000	0.000000	0.000000	
ractip	0	65	11	0.000000	0.000000	0.000000	
bistarna	0	18	11	0.000000	0.000000	0.000000	
AccessFold	11	25	0	1.000000	0.305556	0.552771	
