RIsearch	13	2	0	1.000000	0.866667	0.930949	
IntaRNA	13	2	0	1.000000	0.866667	0.930949	
RNAplex	13	2	0	1.000000	0.866667	0.930949	
RNAcofold	0	45	13	0.000000	0.000000	0.000000	
RNAup	12	0	1	0.923077	1.000000	0.960769	
RNAduplex	0	93	13	0.000000	0.000000	0.000000	
RNAhybrid	0	82	13	0.000000	0.000000	0.000000	
pairfold	0	50	13	0.000000	0.000000	0.000000	
DuplexFold	0	60	13	0.000000	0.000000	0.000000	
bifold	0	45	13	0.000000	0.000000	0.000000	
ssearch	0	114	13	0.000000	0.000000	0.000000	
ractip	0	59	13	0.000000	0.000000	0.000000	
bistarna	0	20	13	0.000000	0.000000	0.000000	
AccessFold	0	46	13	0.000000	0.000000	0.000000	
