RIsearch	8	0	15	0.347826	1.000000	0.589768	
IntaRNA	22	0	1	0.956522	1.000000	0.978019	
RNAplex	0	20	23	0.000000	0.000000	0.000000	
RNAcofold	8	8	15	0.347826	0.500000	0.417029	
RNAup	0	7	23	0.000000	0.000000	0.000000	
RNAduplex	0	20	23	0.000000	0.000000	0.000000	
RNAhybrid	22	2	1	0.956522	0.916667	0.936382	
pairfold	8	10	15	0.347826	0.444444	0.393179	
DuplexFold	0	17	23	0.000000	0.000000	0.000000	
bifold	8	8	15	0.347826	0.500000	0.417029	
ssearch	22	23	1	0.956522	0.488889	0.683837	
ractip	0	22	23	0.000000	0.000000	0.000000	
bistarna	0	8	23	0.000000	0.000000	0.000000	
AccessFold	0	16	23	0.000000	0.000000	0.000000	
