RIsearch	6	0	9	0.400000	1.000000	0.632456	
IntaRNA	6	0	9	0.400000	1.000000	0.632456	
RNAplex	6	0	9	0.400000	1.000000	0.632456	
RNAcofold	6	11	9	0.400000	0.352941	0.375735	
RNAup	6	0	9	0.400000	1.000000	0.632456	
RNAduplex	15	35	0	1.000000	0.300000	0.547723	
RNAhybrid	0	24	15	0.000000	0.000000	0.000000	
pairfold	6	11	9	0.400000	0.352941	0.375735	
DuplexFold	6	0	9	0.400000	1.000000	0.632456	
bifold	6	11	9	0.400000	0.352941	0.375735	
ssearch	0	28	15	0.000000	0.000000	0.000000	
ractip	0	9	15	0.000000	0.000000	0.000000	
bistarna	6	7	9	0.400000	0.461538	0.429669	
AccessFold	6	1	9	0.400000	0.857143	0.585540	
