RIsearch	19	0	2	0.904762	1.000000	0.951190	
IntaRNA	19	0	2	0.904762	1.000000	0.951190	
RNAplex	19	0	2	0.904762	1.000000	0.951190	
RNAcofold	19	0	2	0.904762	1.000000	0.951190	
RNAup	19	0	2	0.904762	1.000000	0.951190	
RNAduplex	21	0	0	1.000000	1.000000	1.000000	
RNAhybrid	21	1	0	1.000000	0.954545	0.977008	
pairfold	19	0	2	0.904762	1.000000	0.951190	
DuplexFold	19	0	2	0.904762	1.000000	0.951190	
bifold	19	0	2	0.904762	1.000000	0.951190	
ssearch	19	11	2	0.904762	0.633333	0.756978	
ractip	0	19	21	0.000000	0.000000	0.000000	
bistarna	0	16	21	0.000000	0.000000	0.000000	
AccessFold	0	17	21	0.000000	0.000000	0.000000	
