RIsearch	13	4	0	1.000000	0.764706	0.874475	
IntaRNA	13	17	0	1.000000	0.433333	0.658281	
RNAplex	13	4	0	1.000000	0.764706	0.874475	
RNAcofold	13	20	0	1.000000	0.393939	0.627646	
RNAup	10	2	3	0.769231	0.833333	0.800641	
RNAduplex	0	96	13	0.000000	0.000000	0.000000	
RNAhybrid	0	89	13	0.000000	0.000000	0.000000	
pairfold	13	17	0	1.000000	0.433333	0.658281	
DuplexFold	0	67	13	0.000000	0.000000	0.000000	
bifold	13	27	0	1.000000	0.325000	0.570088	
ssearch	0	162	13	0.000000	0.000000	0.000000	
ractip	0	61	13	0.000000	0.000000	0.000000	
bistarna	0	19	13	0.000000	0.000000	0.000000	
AccessFold	0	1	13	0.000000	0.000000	0.000000	
