RIsearch	20	0	0	1.000000	1.000000	1.000000	
IntaRNA	20	0	0	1.000000	1.000000	1.000000	
RNAplex	19	0	1	0.950000	1.000000	0.974679	
RNAcofold	0	15	20	0.000000	0.000000	0.000000	
RNAup	10	0	10	0.500000	1.000000	0.707107	
RNAduplex	20	2	0	1.000000	0.909091	0.953463	
RNAhybrid	20	3	0	1.000000	0.869565	0.932505	
pairfold	0	14	20	0.000000	0.000000	0.000000	
DuplexFold	17	0	3	0.850000	1.000000	0.921954	
bifold	0	14	20	0.000000	0.000000	0.000000	
ssearch	20	12	0	1.000000	0.625000	0.790569	
ractip	0	15	20	0.000000	0.000000	0.000000	
bistarna	9	4	11	0.450000	0.692308	0.558156	
AccessFold	0	12	20	0.000000	0.000000	0.000000	
