RIsearch	11	0	19	0.366667	1.000000	0.605530	
IntaRNA	11	16	19	0.366667	0.407407	0.386501	
RNAplex	11	0	19	0.366667	1.000000	0.605530	
RNAcofold	10	0	20	0.333333	1.000000	0.577350	
RNAup	11	0	19	0.366667	1.000000	0.605530	
RNAduplex	29	75	1	0.966667	0.278846	0.519183	
RNAhybrid	29	84	1	0.966667	0.256637	0.498079	
pairfold	15	1	15	0.500000	0.937500	0.684653	
DuplexFold	20	46	10	0.666667	0.303030	0.449467	
bifold	11	0	19	0.366667	1.000000	0.605530	
ssearch	30	73	0	1.000000	0.291262	0.539687	
ractip	18	47	12	0.600000	0.276923	0.407620	
bistarna	5	14	25	0.166667	0.263158	0.209427	
AccessFold	0	1	30	0.000000	0.000000	0.000000	
