RIsearch	24	0	0	1.000000	1.000000	1.000000	
IntaRNA	24	0	0	1.000000	1.000000	1.000000	
RNAplex	21	0	3	0.875000	1.000000	0.935414	
RNAcofold	19	0	5	0.791667	1.000000	0.889757	
RNAup	24	0	0	1.000000	1.000000	1.000000	
RNAduplex	24	2	0	1.000000	0.923077	0.960769	
RNAhybrid	19	3	5	0.791667	0.863636	0.826869	
pairfold	18	0	6	0.750000	1.000000	0.866025	
DuplexFold	20	0	4	0.833333	1.000000	0.912871	
bifold	20	0	4	0.833333	1.000000	0.912871	
ssearch	15	20	9	0.625000	0.428571	0.517549	
ractip	0	17	24	0.000000	0.000000	0.000000	
bistarna	0	8	24	0.000000	0.000000	0.000000	
AccessFold	20	0	4	0.833333	1.000000	0.912871	
