RIsearch	0	11	22	0.000000	0.000000	0.000000	
IntaRNA	0	31	22	0.000000	0.000000	0.000000	
RNAplex	0	14	22	0.000000	0.000000	0.000000	
RNAcofold	0	9	22	0.000000	0.000000	0.000000	
RNAup	0	11	22	0.000000	0.000000	0.000000	
RNAduplex	0	24	22	0.000000	0.000000	0.000000	
RNAhybrid	0	23	22	0.000000	0.000000	0.000000	
pairfold	0	17	22	0.000000	0.000000	0.000000	
DuplexFold	0	19	22	0.000000	0.000000	0.000000	
bifold	0	10	22	0.000000	0.000000	0.000000	
ssearch	0	39	22	0.000000	0.000000	0.000000	
ractip	0	12	22	0.000000	0.000000	0.000000	
bistarna	0	8	22	0.000000	0.000000	0.000000	
AccessFold	0	16	22	0.000000	0.000000	0.000000	
