RIsearch	0	8	13	0.000000	0.000000	0.000000	
IntaRNA	0	6	13	0.000000	0.000000	0.000000	
RNAplex	0	6	13	0.000000	0.000000	0.000000	
RNAcofold	0	1	13	0.000000	0.000000	0.000000	
RNAup	0	12	13	0.000000	0.000000	0.000000	
RNAduplex	13	132	0	1.000000	0.089655	0.299425	
RNAhybrid	13	120	0	1.000000	0.097744	0.312641	
pairfold	0	1	13	0.000000	0.000000	0.000000	
DuplexFold	10	77	3	0.769231	0.114943	0.297351	
bifold	0	1	13	0.000000	0.000000	0.000000	
ssearch	13	107	0	1.000000	0.108333	0.329140	
ractip	0	56	13	0.000000	0.000000	0.000000	
bistarna	1	20	12	0.076923	0.047619	0.060523	
AccessFold	8	4	5	0.615385	0.666667	0.640513	
