RIsearch	0	8	30	0.000000	0.000000	0.000000	
IntaRNA	0	21	30	0.000000	0.000000	0.000000	
RNAplex	0	21	30	0.000000	0.000000	0.000000	
RNAcofold	8	5	22	0.266667	0.615385	0.405096	
RNAup	8	0	22	0.266667	1.000000	0.516398	
RNAduplex	0	23	30	0.000000	0.000000	0.000000	
RNAhybrid	12	12	18	0.400000	0.500000	0.447214	
pairfold	9	11	21	0.300000	0.450000	0.367423	
DuplexFold	0	16	30	0.000000	0.000000	0.000000	
bifold	0	12	30	0.000000	0.000000	0.000000	
ssearch	0	44	30	0.000000	0.000000	0.000000	
ractip	0	18	30	0.000000	0.000000	0.000000	
bistarna	0	15	30	0.000000	0.000000	0.000000	
AccessFold	8	0	22	0.266667	1.000000	0.516398	
