RIsearch	13	0	0	1.000000	1.000000	1.000000	
IntaRNA	13	0	0	1.000000	1.000000	1.000000	
RNAplex	13	21	0	1.000000	0.382353	0.618347	
RNAcofold	13	38	0	1.000000	0.254902	0.504878	
RNAup	12	0	1	0.923077	1.000000	0.960769	
RNAduplex	13	121	0	1.000000	0.097015	0.311472	
RNAhybrid	13	83	0	1.000000	0.135417	0.367990	
pairfold	0	39	13	0.000000	0.000000	0.000000	
DuplexFold	13	31	0	1.000000	0.295455	0.543557	
bifold	0	48	13	0.000000	0.000000	0.000000	
ssearch	0	147	13	0.000000	0.000000	0.000000	
ractip	0	71	13	0.000000	0.000000	0.000000	
bistarna	0	19	13	0.000000	0.000000	0.000000	
AccessFold	13	17	0	1.000000	0.433333	0.658281	
