RIsearch	0	13	12	0.000000	0.000000	0.000000	
IntaRNA	0	13	12	0.000000	0.000000	0.000000	
RNAplex	0	13	12	0.000000	0.000000	0.000000	
RNAcofold	0	62	12	0.000000	0.000000	0.000000	
RNAup	11	0	1	0.916667	1.000000	0.957427	
RNAduplex	0	86	12	0.000000	0.000000	0.000000	
RNAhybrid	0	89	12	0.000000	0.000000	0.000000	
pairfold	0	30	12	0.000000	0.000000	0.000000	
DuplexFold	0	65	12	0.000000	0.000000	0.000000	
bifold	0	23	12	0.000000	0.000000	0.000000	
ssearch	0	142	12	0.000000	0.000000	0.000000	
ractip	0	31	12	0.000000	0.000000	0.000000	
bistarna	0	21	12	0.000000	0.000000	0.000000	
AccessFold	11	10	1	0.916667	0.523810	0.692935	
