RIsearch	0	8	26	0.000000	0.000000	0.000000	
IntaRNA	0	26	26	0.000000	0.000000	0.000000	
RNAplex	0	24	26	0.000000	0.000000	0.000000	
RNAcofold	0	27	26	0.000000	0.000000	0.000000	
RNAup	0	24	26	0.000000	0.000000	0.000000	
RNAduplex	0	52	26	0.000000	0.000000	0.000000	
RNAhybrid	26	5	0	1.000000	0.838710	0.915811	
pairfold	0	1	26	0.000000	0.000000	0.000000	
DuplexFold	19	1	7	0.730769	0.950000	0.833205	
bifold	0	26	26	0.000000	0.000000	0.000000	
ssearch	0	39	26	0.000000	0.000000	0.000000	
ractip	0	23	26	0.000000	0.000000	0.000000	
bistarna	0	15	26	0.000000	0.000000	0.000000	
AccessFold	0	19	26	0.000000	0.000000	0.000000	
