RIsearch	0	15	23	0.000000	0.000000	0.000000	
IntaRNA	0	27	23	0.000000	0.000000	0.000000	
RNAplex	0	20	23	0.000000	0.000000	0.000000	
RNAcofold	0	20	23	0.000000	0.000000	0.000000	
RNAup	0	10	23	0.000000	0.000000	0.000000	
RNAduplex	0	24	23	0.000000	0.000000	0.000000	
RNAhybrid	0	23	23	0.000000	0.000000	0.000000	
pairfold	0	17	23	0.000000	0.000000	0.000000	
DuplexFold	0	18	23	0.000000	0.000000	0.000000	
bifold	0	13	23	0.000000	0.000000	0.000000	
ssearch	0	39	23	0.000000	0.000000	0.000000	
ractip	0	19	23	0.000000	0.000000	0.000000	
bistarna	0	8	23	0.000000	0.000000	0.000000	
AccessFold	0	15	23	0.000000	0.000000	0.000000	
