RIsearch	0	20	12	0.000000	0.000000	0.000000	
IntaRNA	0	20	12	0.000000	0.000000	0.000000	
RNAplex	0	19	12	0.000000	0.000000	0.000000	
RNAcofold	0	18	12	0.000000	0.000000	0.000000	
RNAup	0	2	12	0.000000	0.000000	0.000000	
RNAduplex	0	29	12	0.000000	0.000000	0.000000	
RNAhybrid	0	24	12	0.000000	0.000000	0.000000	
pairfold	0	10	12	0.000000	0.000000	0.000000	
DuplexFold	0	21	12	0.000000	0.000000	0.000000	
bifold	0	15	12	0.000000	0.000000	0.000000	
ssearch	0	51	12	0.000000	0.000000	0.000000	
ractip	0	16	12	0.000000	0.000000	0.000000	
bistarna	0	18	12	0.000000	0.000000	0.000000	
AccessFold	0	12	12	0.000000	0.000000	0.000000	
