RIsearch	10	0	9	0.526316	1.000000	0.725476	
IntaRNA	18	0	1	0.947368	1.000000	0.973329	
RNAplex	18	0	1	0.947368	1.000000	0.973329	
RNAcofold	12	0	7	0.631579	1.000000	0.794719	
RNAup	17	0	2	0.894737	1.000000	0.945905	
RNAduplex	19	1	0	1.000000	0.950000	0.974679	
RNAhybrid	19	4	0	1.000000	0.826087	0.908893	
pairfold	6	6	13	0.315789	0.500000	0.397360	
DuplexFold	15	0	4	0.789474	1.000000	0.888523	
bifold	0	13	19	0.000000	0.000000	0.000000	
ssearch	0	35	19	0.000000	0.000000	0.000000	
ractip	0	14	19	0.000000	0.000000	0.000000	
bistarna	0	16	19	0.000000	0.000000	0.000000	
AccessFold	5	7	14	0.263158	0.416667	0.331133	
