RIsearch	0	14	11	0.000000	0.000000	0.000000	
IntaRNA	11	7	0	1.000000	0.611111	0.781736	
RNAplex	0	11	11	0.000000	0.000000	0.000000	
RNAcofold	0	48	11	0.000000	0.000000	0.000000	
RNAup	0	10	11	0.000000	0.000000	0.000000	
RNAduplex	0	152	11	0.000000	0.000000	0.000000	
RNAhybrid	0	107	11	0.000000	0.000000	0.000000	
pairfold	0	61	11	0.000000	0.000000	0.000000	
DuplexFold	0	74	11	0.000000	0.000000	0.000000	
bifold	11	35	0	1.000000	0.239130	0.489010	
ssearch	11	270	0	1.000000	0.039146	0.197853	
ractip	0	75	11	0.000000	0.000000	0.000000	
bistarna	0	22	11	0.000000	0.000000	0.000000	
AccessFold	0	56	11	0.000000	0.000000	0.000000	
