RIsearch	21	0	5	0.807692	1.000000	0.898717	
IntaRNA	21	0	5	0.807692	1.000000	0.898717	
RNAplex	21	0	5	0.807692	1.000000	0.898717	
RNAcofold	0	12	26	0.000000	0.000000	0.000000	
RNAup	21	0	5	0.807692	1.000000	0.898717	
RNAduplex	26	2	0	1.000000	0.928571	0.963624	
RNAhybrid	22	1	4	0.846154	0.956522	0.899647	
pairfold	0	12	26	0.000000	0.000000	0.000000	
DuplexFold	20	0	6	0.769231	1.000000	0.877058	
bifold	0	1	26	0.000000	0.000000	0.000000	
ssearch	0	35	26	0.000000	0.000000	0.000000	
ractip	0	10	26	0.000000	0.000000	0.000000	
bistarna	0	8	26	0.000000	0.000000	0.000000	
AccessFold	9	9	17	0.346154	0.500000	0.416025	
