RIsearch	20	5	0	1.000000	0.800000	0.894427	
IntaRNA	20	1	0	1.000000	0.952381	0.975900	
RNAplex	20	5	0	1.000000	0.800000	0.894427	
RNAcofold	20	15	0	1.000000	0.571429	0.755929	
RNAup	18	1	2	0.900000	0.947368	0.923381	
RNAduplex	20	55	0	1.000000	0.266667	0.516398	
RNAhybrid	20	61	0	1.000000	0.246914	0.496904	
pairfold	20	18	0	1.000000	0.526316	0.725476	
DuplexFold	20	35	0	1.000000	0.363636	0.603023	
bifold	19	15	1	0.950000	0.558824	0.728617	
ssearch	20	38	0	1.000000	0.344828	0.587220	
ractip	0	64	20	0.000000	0.000000	0.000000	
bistarna	0	21	20	0.000000	0.000000	0.000000	
AccessFold	0	6	20	0.000000	0.000000	0.000000	
