RIsearch	0	8	16	0.000000	0.000000	0.000000	
IntaRNA	16	0	0	1.000000	1.000000	1.000000	
RNAplex	16	0	0	1.000000	1.000000	1.000000	
RNAcofold	0	11	16	0.000000	0.000000	0.000000	
RNAup	16	0	0	1.000000	1.000000	1.000000	
RNAduplex	16	12	0	1.000000	0.571429	0.755929	
RNAhybrid	12	11	4	0.750000	0.521739	0.625543	
pairfold	0	11	16	0.000000	0.000000	0.000000	
DuplexFold	14	5	2	0.875000	0.736842	0.802955	
bifold	0	1	16	0.000000	0.000000	0.000000	
ssearch	11	10	5	0.687500	0.523810	0.600099	
ractip	0	9	16	0.000000	0.000000	0.000000	
bistarna	9	6	7	0.562500	0.600000	0.580948	
AccessFold	14	0	2	0.875000	1.000000	0.935414	
