RIsearch	0	16	25	0.000000	0.000000	0.000000	
IntaRNA	0	30	25	0.000000	0.000000	0.000000	
RNAplex	0	11	25	0.000000	0.000000	0.000000	
RNAcofold	14	4	11	0.560000	0.777778	0.659966	
RNAup	0	22	25	0.000000	0.000000	0.000000	
RNAduplex	0	269	25	0.000000	0.000000	0.000000	
RNAhybrid	0	127	25	0.000000	0.000000	0.000000	
pairfold	4	3	21	0.160000	0.571429	0.302372	
DuplexFold	0	90	25	0.000000	0.000000	0.000000	
bifold	0	1	25	0.000000	0.000000	0.000000	
ssearch	0	247	25	0.000000	0.000000	0.000000	
ractip	0	100	25	0.000000	0.000000	0.000000	
bistarna	0	25	25	0.000000	0.000000	0.000000	
AccessFold	0	36	25	0.000000	0.000000	0.000000	
