RIsearch	13	0	0	1.000000	1.000000	1.000000	
IntaRNA	13	9	0	1.000000	0.590909	0.768706	
RNAplex	13	0	0	1.000000	1.000000	1.000000	
RNAcofold	0	46	13	0.000000	0.000000	0.000000	
RNAup	12	0	1	0.923077	1.000000	0.960769	
RNAduplex	0	123	13	0.000000	0.000000	0.000000	
RNAhybrid	0	90	13	0.000000	0.000000	0.000000	
pairfold	0	41	13	0.000000	0.000000	0.000000	
DuplexFold	0	73	13	0.000000	0.000000	0.000000	
bifold	0	48	13	0.000000	0.000000	0.000000	
ssearch	0	173	13	0.000000	0.000000	0.000000	
ractip	0	58	13	0.000000	0.000000	0.000000	
bistarna	0	19	13	0.000000	0.000000	0.000000	
AccessFold	0	24	13	0.000000	0.000000	0.000000	
