RIsearch	11	0	8	0.578947	1.000000	0.760886	
IntaRNA	0	14	19	0.000000	0.000000	0.000000	
RNAplex	0	15	19	0.000000	0.000000	0.000000	
RNAcofold	0	10	19	0.000000	0.000000	0.000000	
RNAup	18	0	1	0.947368	1.000000	0.973329	
RNAduplex	0	17	19	0.000000	0.000000	0.000000	
RNAhybrid	19	4	0	1.000000	0.826087	0.908893	
pairfold	0	9	19	0.000000	0.000000	0.000000	
DuplexFold	0	12	19	0.000000	0.000000	0.000000	
bifold	0	1	19	0.000000	0.000000	0.000000	
ssearch	19	5	0	1.000000	0.791667	0.889757	
ractip	9	5	10	0.473684	0.642857	0.551825	
bistarna	0	14	19	0.000000	0.000000	0.000000	
AccessFold	0	11	19	0.000000	0.000000	0.000000	
