RIsearch	16	1	0	1.000000	0.941176	0.970143	
IntaRNA	16	1	0	1.000000	0.941176	0.970143	
RNAplex	16	1	0	1.000000	0.941176	0.970143	
RNAcofold	16	17	0	1.000000	0.484848	0.696311	
RNAup	15	0	1	0.937500	1.000000	0.968246	
RNAduplex	16	116	0	1.000000	0.121212	0.348155	
RNAhybrid	0	76	16	0.000000	0.000000	0.000000	
pairfold	16	6	0	1.000000	0.727273	0.852803	
DuplexFold	0	49	16	0.000000	0.000000	0.000000	
bifold	0	1	16	0.000000	0.000000	0.000000	
ssearch	16	96	0	1.000000	0.142857	0.377964	
ractip	0	61	16	0.000000	0.000000	0.000000	
bistarna	0	18	16	0.000000	0.000000	0.000000	
AccessFold	16	6	0	1.000000	0.727273	0.852803	
