RIsearch	23	0	0	1.000000	1.000000	1.000000	
IntaRNA	23	0	0	1.000000	1.000000	1.000000	
RNAplex	22	0	1	0.956522	1.000000	0.978019	
RNAcofold	0	15	23	0.000000	0.000000	0.000000	
RNAup	23	0	0	1.000000	1.000000	1.000000	
RNAduplex	23	6	0	1.000000	0.793103	0.890564	
RNAhybrid	17	6	6	0.739130	0.739130	0.739130	
pairfold	0	18	23	0.000000	0.000000	0.000000	
DuplexFold	18	2	5	0.782609	0.900000	0.839254	
bifold	18	2	5	0.782609	0.900000	0.839254	
ssearch	0	36	23	0.000000	0.000000	0.000000	
ractip	0	9	23	0.000000	0.000000	0.000000	
bistarna	0	10	23	0.000000	0.000000	0.000000	
AccessFold	18	0	5	0.782609	1.000000	0.884652	
