RIsearch	12	1	0	1.000000	0.923077	0.960769	
IntaRNA	12	1	0	1.000000	0.923077	0.960769	
RNAplex	12	1	0	1.000000	0.923077	0.960769	
RNAcofold	12	16	0	1.000000	0.428571	0.654654	
RNAup	9	0	3	0.750000	1.000000	0.866025	
RNAduplex	12	77	0	1.000000	0.134831	0.367194	
RNAhybrid	12	61	0	1.000000	0.164384	0.405442	
pairfold	12	28	0	1.000000	0.300000	0.547723	
DuplexFold	12	43	0	1.000000	0.218182	0.467099	
bifold	12	16	0	1.000000	0.428571	0.654654	
ssearch	12	22	0	1.000000	0.352941	0.594089	
ractip	6	27	6	0.500000	0.181818	0.301511	
bistarna	5	12	7	0.416667	0.294118	0.350070	
AccessFold	11	31	1	0.916667	0.261905	0.489979	
