RIsearch	0	7	22	0.000000	0.000000	0.000000	
IntaRNA	0	21	22	0.000000	0.000000	0.000000	
RNAplex	0	21	22	0.000000	0.000000	0.000000	
RNAcofold	0	17	22	0.000000	0.000000	0.000000	
RNAup	0	21	22	0.000000	0.000000	0.000000	
RNAduplex	22	1	0	1.000000	0.956522	0.978019	
RNAhybrid	22	0	0	1.000000	1.000000	1.000000	
pairfold	0	12	22	0.000000	0.000000	0.000000	
DuplexFold	16	0	6	0.727273	1.000000	0.852803	
bifold	0	1	22	0.000000	0.000000	0.000000	
ssearch	18	12	4	0.818182	0.600000	0.700649	
ractip	0	16	22	0.000000	0.000000	0.000000	
bistarna	0	7	22	0.000000	0.000000	0.000000	
AccessFold	16	0	6	0.727273	1.000000	0.852803	
