RIsearch	0	9	14	0.000000	0.000000	0.000000	
IntaRNA	0	12	14	0.000000	0.000000	0.000000	
RNAplex	0	12	14	0.000000	0.000000	0.000000	
RNAcofold	0	15	14	0.000000	0.000000	0.000000	
RNAup	0	7	14	0.000000	0.000000	0.000000	
RNAduplex	0	11	14	0.000000	0.000000	0.000000	
RNAhybrid	0	23	14	0.000000	0.000000	0.000000	
pairfold	0	12	14	0.000000	0.000000	0.000000	
DuplexFold	0	9	14	0.000000	0.000000	0.000000	
bifold	0	9	14	0.000000	0.000000	0.000000	
ssearch	0	43	14	0.000000	0.000000	0.000000	
ractip	0	15	14	0.000000	0.000000	0.000000	
bistarna	0	14	14	0.000000	0.000000	0.000000	
AccessFold	0	15	14	0.000000	0.000000	0.000000	
