RIsearch	0	10	14	0.000000	0.000000	0.000000	
IntaRNA	0	15	14	0.000000	0.000000	0.000000	
RNAplex	0	15	14	0.000000	0.000000	0.000000	
RNAcofold	0	36	14	0.000000	0.000000	0.000000	
RNAup	0	11	14	0.000000	0.000000	0.000000	
RNAduplex	0	314	14	0.000000	0.000000	0.000000	
RNAhybrid	0	205	14	0.000000	0.000000	0.000000	
pairfold	0	52	14	0.000000	0.000000	0.000000	
DuplexFold	0	131	14	0.000000	0.000000	0.000000	
bifold	0	68	14	0.000000	0.000000	0.000000	
ssearch	0	262	14	0.000000	0.000000	0.000000	
ractip	0	131	14	0.000000	0.000000	0.000000	
bistarna	0	19	14	0.000000	0.000000	0.000000	
AccessFold	0	16	14	0.000000	0.000000	0.000000	
