RIsearch	0	19	13	0.000000	0.000000	0.000000	
IntaRNA	0	19	13	0.000000	0.000000	0.000000	
RNAplex	0	26	13	0.000000	0.000000	0.000000	
RNAcofold	0	22	13	0.000000	0.000000	0.000000	
RNAup	0	16	13	0.000000	0.000000	0.000000	
RNAduplex	0	38	13	0.000000	0.000000	0.000000	
RNAhybrid	0	31	13	0.000000	0.000000	0.000000	
pairfold	0	23	13	0.000000	0.000000	0.000000	
DuplexFold	0	25	13	0.000000	0.000000	0.000000	
bifold	0	16	13	0.000000	0.000000	0.000000	
ssearch	0	50	13	0.000000	0.000000	0.000000	
ractip	0	19	13	0.000000	0.000000	0.000000	
bistarna	0	15	13	0.000000	0.000000	0.000000	
AccessFold	0	21	13	0.000000	0.000000	0.000000	
