RIsearch	0	9	23	0.000000	0.000000	0.000000	
IntaRNA	23	0	0	1.000000	1.000000	1.000000	
RNAplex	0	9	23	0.000000	0.000000	0.000000	
RNAcofold	0	15	23	0.000000	0.000000	0.000000	
RNAup	0	9	23	0.000000	0.000000	0.000000	
RNAduplex	0	32	23	0.000000	0.000000	0.000000	
RNAhybrid	0	23	23	0.000000	0.000000	0.000000	
pairfold	0	15	23	0.000000	0.000000	0.000000	
DuplexFold	18	0	5	0.782609	1.000000	0.884652	
bifold	0	15	23	0.000000	0.000000	0.000000	
ssearch	0	39	23	0.000000	0.000000	0.000000	
ractip	0	16	23	0.000000	0.000000	0.000000	
bistarna	0	16	23	0.000000	0.000000	0.000000	
AccessFold	9	2	14	0.391304	0.818182	0.565825	
